movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors,companys
20202847,애인공유,,2020,20201218,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '리차드 킴'}],"[{'companyCd': '20122937', 'companyNm': '(주)룬컴퍼니'}]"
20203543,섹스 소녀 10,,2020,20201218,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최진철'}],"[{'companyCd': '20204981', 'companyNm': '라임필름'}]"
20204224,출장 마사지 : 흥분한 여자들 2 무삭제,,2019,20201216,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김진우'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20205824,스와핑 : 선배의 아내 무삭제,,2019,20201216,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '한대위'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20206764,내 아내의 엄마 2 무삭제,,2020,20201216,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최찬호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20206881,나쁜 처제 2 무삭제,,2020,20201216,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김진우'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20202944,정사 : 타인의 아내,,2020,20201215,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '조태호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20207755,여자 동창들 : 친구 오빠와 섹스한 날 무삭제,,2020,20201215,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최민현'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20197849,엄마친구 2020 무삭제,,2019,20201215,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김환'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20202746,시진5,Siccin 5,2018,20201215,장편,개봉,미국,공포(호러),미국,공포(호러),[],[]
20203051,애인의 가슴 큰 친구,,2020,20201211,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '정미나'}],"[{'companyCd': '20199962', 'companyNm': '(주)담화'}]"
20206046,관계 : 특별한 형수 2 무삭제,,2020,20201211,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김진우'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20203154,섹스 소녀 8,,2020,20201210,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최진철'}],"[{'companyCd': '20204981', 'companyNm': '라임필름'}]"
20202851,발정난 동창,Dosokai no yoru ni,2020,20201210,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마,[],[]
20203469,모델 박아라 감독판,,2020,20201210,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '이상수'}],"[{'companyCd': '20161342', 'companyNm': '선셋 시네마'}]"
20202896,계부의 욕정,Haitoku no chigiri gifu to Nidzuma,2020,20201210,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마,[{'peopleNm': '사다오카 사다오'}],[]
20209367,"스와핑, 그 위험한 섹스",,2020,20201208,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '윤경식'}],"[{'companyCd': '20157008', 'companyNm': '(주)픽쳐레스크'}]"
20203127,섹스 소녀 9,,2020,20201208,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최진철'}],"[{'companyCd': '20204981', 'companyNm': '라임필름'}]"
20202922,불륜 동창회 3,,2020,20201208,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '조태호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20209704,메가 블리자드,Abominable,2020,20201207,장편,개봉,미국,공포(호러),미국,공포(호러),[],[]
20203903,불륜여행 : 여친의 언니,,2020,20201204,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '이대길'}],"[{'companyCd': '20191862', 'companyNm': '뷰소프트'}]"
20201169,며느리 : 잘못된 관계,,2020,20201204,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최찬호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20202588,천년여우 구미호,,2020,20201203,장편,개봉,한국,"멜로/로맨스,판타지",한국,멜로/로맨스,[{'peopleNm': '최환'}],"[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20209012,두 번째 엄마-불륜정사,,2020,20201203,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최환'}],"[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20205109,빚투: 부부교환 무삭제,,2020,20201202,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '정미나'}],[]
20202710,육덕녀의 황홀한 서비스,,2020,20201201,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '핫시이'}],[]
20202707,대학선배에게 뺏긴 약혼녀,,2020,20201201,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '핫시이'}],[]
20202791,노리개가 된 젊은 사모님,A Bad Daydream,2020,20201201,장편,개봉,일본,드라마,일본,드라마,[{'peopleNm': '다테 류지'}],[]
20202709,나만의 판타지 섹스2,,2020,20201201,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '타케다 케이시'}],[]
20202708,나만의 판타지 섹스,,2020,20201201,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '타케다 케이시'}],[]
20200407,코벤,Coven,2020,20201210,장편,개봉,미국,공포(호러),미국,공포(호러),[],[]
20202424,죽고 싶은 인간들의 밤,Dead by dawn,2020,20201221,장편,개봉,미국,공포(호러),미국,공포(호러),[{'peopleNm': '숀 케인'}],[]
20209323,스페셜 솔져,Search and Destroy,2020,20201222,장편,개봉,폴란드,액션,폴란드,액션,[{'peopleNm': '대니 레너'}],[]
20202807,로마-저항군의 탄생,The Rebels,2019,20201210,장편,개봉,영국,액션,영국,액션,[],[]
20202460,런 런 런,Wreck,2020,20201228,장편,개봉,미국,공포(호러),미국,공포(호러),[],[]
20203032,라이즈 오브 워리어 퀸: 부디카,Boudica: Rise of the Warrior Queen,2019,20201216,장편,개봉,영국,액션,영국,액션,[],[]
20200415,돈 스피크,Don't Speak,2020,20201214,장편,개봉,미국,공포(호러),미국,공포(호러),[{'peopleNm': '스콧 제프리'}],[]
20204695,기색충 - 무삭제판,,2020,20201230,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김종석'}],"[{'companyCd': '20176201', 'companyNm': '모히또필름'}]"
20202325,구멍 교환 - 무삭제판,,2020,20201216,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김종석'}],"[{'companyCd': '20173121', 'companyNm': '너바나 필름'}]"
20204351,욕구불만 아내의 사생활,,2019,20201231,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '사노 B사쿠'}],[]
20204314,와이프 렌탈 서비스 무삭제판,,2019,20201231,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '사이유키'}],[]
20204353,숙모의 망사팬티 무삭제판,,2019,20201231,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '와카마츠 쇼군'}],[]
20204352,발정난 미망인의 유혹,,2019,20201231,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '나카지마 타로'}],[]
20204349,음란한 안드로이드,,2019,20201230,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '코메이'}],[]
20204350,모녀들의 은밀한 유혹,,2019,20201230,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '히이라기 엔부'}],[]
20204312,리얼돌:부드럽게 다뤄줘요,,2019,20201230,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '코이케.Jp'}],[]
20204270,막장자매 클라쓰,,2020,20201230,장편,개봉,한국,"성인물(에로),드라마",한국,성인물(에로),[{'peopleNm': '한길수'}],"[{'companyCd': '20186981', 'companyNm': '주식회사 플릭스코'}]"
20203947,클라운 돌,Clown Doll,2019,20201223,장편,개봉,미국,공포(호러),미국,공포(호러),[{'peopleNm': '스콧 제프리'}],[]
20186202,신과함께-인과 연,Along with the Gods: The Last 49 Days,2017,20180801,장편,개봉,한국,"판타지,드라마",한국,판타지,[{'peopleNm': '김용화'}],"[{'companyCd': '20100540', 'companyNm': '리얼라이즈픽쳐스(주)'}, {'companyCd': '20160941', 'companyNm': '(주)덱스터스튜디오'}]"
20209366,전쟁,Disturbing the Peace,2020,20201230,장편,개봉,미국,"액션,어드벤처,스릴러",미국,액션,[{'peopleNm': '요크 샤클톤'}],[]
20202703,뱅가드,Vanguard,2020,20201230,장편,개봉,중국,액션,중국,액션,[{'peopleNm': '당계례'}],[]
20203472,어린과부 무삭제,,2020,20201215,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '한동호'}],"[{'companyCd': '20204901', 'companyNm': '제뉴어리이공 현프로'}]"
20207492,봉쇄수도원 카르투시오,The Carthusian Cloistered Monastery,2020,20201119,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '김동일'}],"[{'companyCd': '20114875', 'companyNm': 'KBS'}, {'companyCd': '20172721', 'companyNm': '커넥트픽쳐스(주)'}, {'companyCd': '20169969', 'companyNm': '피엠픽쳐스'}]"
20200200,추억의 검정고무신,The Precious memory of Gogo Brothers,2020,20201119,장편,개봉,한국,애니메이션,한국,애니메이션,[{'peopleNm': '송정율'}],"[{'companyCd': '20205722', 'companyNm': '(주)대교 미디어콘텐츠사업본부'}]"
20202884,먹어주는 유부녀 무삭제판,,2020,20201228,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '윤준세'}],"[{'companyCd': '20114899', 'companyNm': '(주)영진크리에이티브'}]"
20194424,소리도 없이,Voice of Silence,2020,20201015,장편,개봉,한국,"범죄,드라마",한국,범죄,[{'peopleNm': '홍의정'}],"[{'companyCd': '20156868', 'companyNm': '(주)루이스 픽쳐스'}, {'companyCd': '20188121', 'companyNm': '(주)브로콜리픽쳐스'}]"
20180442,사자,The Divine Fury,2018,20190731,장편,개봉,한국,"미스터리,액션,판타지,공포(호러)",한국,미스터리,[{'peopleNm': '김주환'}],"[{'companyCd': '20114792', 'companyNm': '(주)키이스트'}]"
20209538,썸머 85,Summer of 85,2020,20201224,장편,개봉,기타,"멜로/로맨스,드라마",기타,멜로/로맨스,[{'peopleNm': '프랑수아 오종'}],[]
20203788,B형물많고화끈한처제,,2020,20201225,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '판'}],"[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20202177,붉은 눈,Red Snow,2018,20201224,장편,개봉,일본,"미스터리,스릴러,범죄",일본,미스터리,[],[]
20203916,혼전순결:아래보단 입으로,,2019,20201223,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '아카바네 류지'}],[]
20203945,하마사키 마오의 은밀한 투잡,,2019,20201223,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '호소카와 켄'}],[]
20202685,처제가 왜 거기서 나와?,,2020,20201223,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김종석'}],"[{'companyCd': '20203087', 'companyNm': '컨텐츠레드'}]"
20203940,남편 몰래 당하는 거유 유부녀,,2019,20201223,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '히이라기 엔부'}],[]
20203944,귀여운 옆집여자의 유혹,,2019,20201223,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '야만카 소쿠스'}],[]
20180939,남산의 부장들,The Man Standing Next,2019,20200122,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '우민호'}],"[{'companyCd': '2016841', 'companyNm': '(주)하이브미디어코프'}]"
20198201,"오늘, 우리","Today, Together",2019,20191031,옴니버스,개봉,한국,드라마,한국,드라마,"[{'peopleNm': '조은지'}, {'peopleNm': '부은주'}, {'peopleNm': '송예진'}, {'peopleNm': '곽은미'}, {'peopleNm': '조은지'}]",[]
20205525,장마,The Rainy Season,2019,20200227,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,"[{'peopleNm': '이용남'}, {'peopleNm': '음정현'}]","[{'companyCd': '20191802', 'companyNm': '영화사 무명'}]"
20183572,작은 빛,Tiny Light,2018,20200123,장편,개봉,한국,"드라마,가족",한국,드라마,[{'peopleNm': '조민재'}],"[{'companyCd': '20203085', 'companyNm': '영화사 낭'}]"
20193601,장사리 : 잊혀진 영웅들,Battle of Jangsari,2019,20190925,장편,개봉,한국,전쟁,한국,전쟁,"[{'peopleNm': '곽경택'}, {'peopleNm': '김태훈'}]","[{'companyCd': '20100947', 'companyNm': '(주)태원엔터테인먼트'}]"
20190521,이장,Move the Grave,2019,20200325,장편,개봉,한국,"드라마,가족,코미디,판타지",한국,드라마,[{'peopleNm': '정승오'}],"[{'companyCd': '20100036', 'companyNm': '㈜인디스토리'}]"
20197441,재혼의 기술,Remarriage Skills,2019,20191017,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,[{'peopleNm': '조성규'}],"[{'companyCd': '20141039', 'companyNm': '하준사'}]"
20207722,저 산 너머,BEYOND THE MOUNTAIN,2019,20200430,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '최종태'}],"[{'companyCd': '20203721', 'companyNm': '리온픽쳐스(주)'}]"
20190531,은지: 돌이킬 수 없는 그녀 ,Eun Ji,2019,20191219,장편,개봉,한국,"미스터리,스릴러",한국,미스터리,[{'peopleNm': '구모'}],"[{'companyCd': '20191141', 'companyNm': '(주)더킹이엔티'}]"
20196716,유령선,Ghost Ship,2019,20200415,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '김지영'}],"[{'companyCd': '20203641', 'companyNm': '(주)왝더독'}]"
20193321,정직한 후보,HONEST CANDIDATE,2019,20200212,장편,개봉,한국,코미디,한국,코미디,[{'peopleNm': '장유정'}],"[{'companyCd': '20100340', 'companyNm': '(주)수필름'}, {'companyCd': '20063279', 'companyNm': '(주)홍필름'}]"
20199346,우키시마호,Ukishima Maru Survivor,2019,20190919,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '김진홍'}],"[{'companyCd': '20061772', 'companyNm': '(주)영화사메이플러스'}]"
20196285,오만,Huris,2019,20190905,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '지일주'}],"[{'companyCd': '20156848', 'companyNm': '(주)백그림'}]"
20191106,영화로운 나날,Film Adventure,2019,20191212,장편,개봉,한국,"멜로/로맨스,드라마,판타지",한국,멜로/로맨스,[{'peopleNm': '이상덕'}],"[{'companyCd': '20175121', 'companyNm': '콧수염필름즈'}]"
20194456,양자물리학,By Quantum Physics: A Nightlife Venture,2019,20190925,장편,개봉,한국,범죄,한국,범죄,[{'peopleNm': '이성태'}],"[{'companyCd': '20124237', 'companyNm': '(주)엠씨엠씨'}]"
20196702,야구소녀,Baseball Girl,2019,20200618,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '최윤태'}],"[{'companyCd': '20100572', 'companyNm': '한국영화아카데미'}]"
20193669,애월,Moonfishing in Aewol,2019,20190926,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '박철우'}],"[{'companyCd': '20062514', 'companyNm': '(주)흑기사'}]"
20182861,악몽,The Nightmare,2018,20200312,장편,개봉,한국,"미스터리,공포(호러),스릴러",한국,미스터리,[{'peopleNm': '송정우'}],"[{'companyCd': '20154208', 'companyNm': '(주)에이치에스이디'}]"
20200490,제인의 썸머,JANE'S SUMMER,2020,20200618,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '송은주'}],"[{'companyCd': '20168728', 'companyNm': '(주)키다리이엔티'}]"
20209029,아홉 스님,,2020,20200527,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '윤성준'}],"[{'companyCd': '20139095', 'companyNm': '(주)퍼스트런'}, {'companyCd': '20187781', 'companyNm': '우주레이블'}]"
20195621,아직 지나지 않은 여름,Still Summer,2017,20191101,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '윤형철'}],[]
20198890,아이즈 온 미 : 더 무비,EYES ON ME : THE MOVIE ,2019,20200610,장편,개봉,한국,공연,한국,공연,[{'peopleNm': '박재석'}],"[{'companyCd': '20203082', 'companyNm': '씨제이포디플렉스 주식회사'}]"
20192603,좀비파이터,Zombie Fighter,2019,20200416,장편,개봉,한국,"공포(호러),액션,드라마,가족",한국,공포(호러),[{'peopleNm': '임지환'}],"[{'companyCd': '20203661', 'companyNm': '스토리웨이브픽쳐스'}]"
20180902,아워 바디,Our Body,2018,20190926,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '한가람'}],"[{'companyCd': '20100572', 'companyNm': '한국영화아카데미'}]"
20190482,좋은 여자,Wonderful Woman,2019,20200528,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '전규환'}],"[{'companyCd': '20062557', 'companyNm': '(주)트리필름'}]"
20190727,죽도 서핑 다이어리,Jukdo Surfing Diary,2019,20200507,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이현승'}],"[{'companyCd': '20010072', 'companyNm': '스튜디오블루(주)'}]"
