index,companyCd,companyNm,companyNmEn,companyPartNames,ceoNm,filmoNames
2,20100496,삼부파이낸스엔터테인먼트(주),,"제작사,수입사",민경,"2001용가리,슬레이어 ,짱"
3,20101225,삼사 필름 S.a.r.l.,Samsa Film S.a.r.l.,"제작사,배급사",,육체의 학교
4,20102783,삼아,,기타,,"노란집,위슬리 전기,리쎌헌터,홈보이,벽력선봉,여자세상,풀잎사랑,재견지옥,화중선,마로영웅,크랙커넥션,귀신랑,얄숙이들의 개성시대,굿바이 엉클톰,마지막 황후,스카이 레이더스"
5,20104319,삼영필림,Samyoung Film,"제작사,배급사,수입사",강대진,"이연걸의 히트맨,벽혈남천 ,흑금,크리스마스엔 눈이 올까요?,상해탄 ,독신녀,추격자,도시의 사냥꾼,낙조,오룡대협,소림사 십대장문,우리들의 고교시대,배우 수업,슬픔은 저 별들에게도,옛날 옛적에 훠어이 훠이,금호문,나비소녀,여고얄개,신 당산대형,얄개행진곡,고교 꺼꾸리군 장다리군,유성검,문,목마와 숙녀,바보 용칠이,여고 졸업반,흑룡,폭력은 없다,망나니,5천리 대도망,나이도 어린데,빌리장,어린 시절,이름 모를 소녀,아리랑,안개속의 초혼,왜?,암살 지령,천마신검,사할린의 하늘과 땅,잡초,집행유예,대추격,빗방울,아들 딸 찾아 천리길,아빠라 부르는 여인,여고시절,남과 북의 당신,내 아내여,소녀의 첫사랑,속 두아들,갑순이,나에게 조건은 없다,원한의 거리에 눈이 내린다,쌍둥이 꼬마신랑,내일의 팔도강산,한국 제일의 사나이,검은 안경"
6,20100927,삼우미디어센터,Samwoo Media,제작사,김상범,내일로 흐르는 강
7,20100983,삼육필림,,"제작사,기타",,살어리랏다
8,20101019,삼일필림,,"제작사,기타",,"사랑과 눈물,격퇴"
9,20103001,삼진,,기타,,"블랙 데이 블루 나이트 ,겨울연가"
0,20100756,삼진필림,,"제작사,기타",,"바운티 헌터 ,암흑의 질주 ,일렉트라 ,린다 해밀턴의 이중생활 ,싸이보그 전사 ,디코이,매드니스 ,마담 캅스,라스트 맨,페이 백,오사카의 푸른 밤,트리플 플레이 ,졸업파티,레베카의 약점,연인들의 멜로디,성향기병 IV 사자후 ,용봉타적,황가여장,여경특공대,응징자,청옥불,강시선생 -일미도인,사저출마,강시훈련원,회장님 우리회장님,독불장군,키위새의 겨울,강시소자,차타레 부인 2,법외정,강시선생,차타레부인의 사랑"
1,20101576,삼홍기획,,기타,,
2,20100234,삼화에이브센터(주),,수입사,신현택,
3,20100743,삼환영화사,,"제작사,기타",,"아롱이의 대탐험,어른들은 청어를 굽는다"
4,20100124,삼흥기획,,"제작사,배급사",박종희,해피데이
5,20100862,상록영상(주),Sangrok Multimedia Lab,"제작사,배급사,수입사",정진홍,애플시드:엑스머시나
6,20100794,상명대학교(천안캠퍼스),Sangmyung University,제작사,,
7,20102724,상소,Sangsho,제작사,,
8,20103441,상하이 애니메이션 필름 스튜디오,Shanghai Animation Film Studio,제작사,,"풍월 ,엄마 찾는 올챙이"
9,20101054,새빛영화제작소,,제작사,,부활의 노래
0,20101228,새턴 픽쳐스 ,Saturn Pictures,기타,,
1,20101227,샌드캐스 5 프로덕션,Sandcastle 5 Productions,제작사,,
2,20102402,샐러드 필름,Salad Films Ltd.,제작사,,
3,20101222,샐터 스트리트 필름 인터내셔널,Salter Street Films International,제작사,,
4,20103003,샘터,,기타,,"벽속의 부인,지젤,마네킨 ,오버더톱 ,딱 한번만 만나요,듀엣포원"
5,20101245,샤디 아크리스 엔터테인먼트,Shady Acres Entertainment,"제작사,배급사",,
6,20102757,샤이닝 문 프로덕션,Shining Moon Productions,제작사,,
7,20102559,샤이엔 엔터프라이지즈,Cheyenne Enterprises,제작사,,"다이 하드 4 : 죽어도 산다,나인 야드 2"
8,20101246,샴셔,Sharmshir,제작사,,
9,20103884,서드웨스트 필름 프로덕션,Sudwest Film Filmproduktion,제작사,,
0,20101578,서륭프로덕션,,배급사,,
1,20101294,서미트 엔터티인먼트,Summit Entertainment,"제작사,배급사",,"레드,레터스 투 줄리엣,이클립스,푸시,섹시한 미녀는 괴로워,섹스 드라이브,엘라의 계곡,에비타 "
2,20103600,서브어번 픽쳐스,Suburban Pictures,제작사,,인형의 집으로 오세요 
3,20101291,서브테란니언 프로덕션,Subterranean Productions,,,
4,20100023,서울동화,,"제작사,배급사,저작권관련사",양동욱,"블랙 트리오,로버트군단과 메카3,84 태권 V,스페이스 간담브이,슈퍼 태권V,초합금 로보트 쏠라 123,로보트 태권 V"
5,20101579,서울미디어,,제작사,,
6,20100889,서울엠피필름(주),,"배급사,수입사",,"우리도 사랑한다,바시르와 왈츠를,컨트롤,그래도 내가 하지 않았어"
7,20104303,서울영배,,배급사,,
8,20100037,서울영상(주),,"제작사,배급사",김순식,
9,20104286,서울프로,,,,"죽음의 뺏지,넝쿨속의 히야신스"
0,20102935,서원태필름,,제작사,,"토니 레인즈의 한국영화 25년,낫씽 투 루즈"
1,20100991,서준영화사,,"제작사,기타",,사랑의 종합병원
2,20102903,서지 오브 파워 엔터테인먼트,Surge of Power Enterprises LLC,제작사,,
3,20100971,서진필름,,제작사,,우리가 진정 가야할 곳은
4,20102594,서클 필름즈,Circle Films,제작사,,위험한 파티
5,20104069,서클스 모션 픽쳐스,CIRCLES MOTION PICTURES,제작사,,
6,20103845,선센트 시네마웍스,Suncent CinemaWorks Inc.,제작사,,
7,20101296,선셋 필름 인터내셔널,Sunset Films International,제작사,,
8,20100700,선우애니메이션,Sunwoo Animation,제작사,강한영,천년여우 여우비
9,20101584,선익필름,,제작사,오은주,
0,20103377,설문대영상,Seolmundae Film,제작사,김경률,지슬 - 끝나지 않은 세월2
1,20101293,섬머 노리지,Summer Knowledge LLC,제작사,,나는 아직도 네가 지난 여름에 한 일을 알고 있다
2,20101585,성도흥업㈜,,"제작사,배급사,수입사",,"소오강호,인신매매,강시 오복성,화려한 살인,모멘트오브러브,호호전,이조춘화도,노소강호,디먼러버,87 영자의 전성시대,블랙댄싱,블러드타이,주말의 정사,보디카운트"
3,20103000,성안,,기타,,
4,20100776,성연엔터테인먼트,,제작사,,손톱
5,20102207,성일,,,,
6,20104317,성창필림,,수입사,,"바이브레이션 ,패스트 머니 ,라스베가스를 떠나며 ,맬리시우스,블러드 링 2 ,에로틱 타잔 ,나타리 ,야성적 본능 "
7,20101586,성휘해외유한공사,Star Overseas ,"제작사,배급사",,쿵푸 허슬
8,20102383,세가 코퍼레이션,SEGA Corporation,제작사,,
9,20100963,세경영화㈜,,"제작사,수입사",,"특수요원 샘,남자가 여자를 사랑할 때,슈퍼 마리오,도어즈,원초적 무기,에밀리 브론테의 폭풍의 언덕,그대안의 블루,유니버설 솔져,걸어서 하늘까지,에이스,15년 3시간 전,제5의 사나이,터미네이터2 3D,LA이야기,발몽,고스트 바스터즈 2,감옥풍운,입을 연 석류,용호쌍권,최후의 증인,군용열차,재뉴어리,바르데즈,메카닉,프렌치 커넥션,복서,알프스 대탈출,정의의 건벨트,거대한 서부"
0,20101034,세계영화,,제작사,,
1,20102356,세나토르 필름 프로덕션,Senator Film Prodduktion,제작사,,베른의 기적
2,20102628,세딕,Sedic,"제작사,배급사",,어둠의 아이들
3,20104287,세라,,,,
4,20102164,세렌니티 엔터테인먼트 인터내셔널,Serenity Entertainment International,배급사,,
5,20103762,세렌디피티 포인트 필름,Serendipity Point Films,제작사,,스위트 룸
6,20101243,세븐 아트 프로덕션,Seven Arts Productions,제작사,,"룰스 오브 인게이지먼트,웨스트 사이드 스토리"
7,20101244,세븐 픽쳐스,Seven Pictures,,,베른의 기적
8,20104096,"세븐스플로어,더","7th Floor, The ","제작사,배급사",,
9,20100790,세븐힐즈,,수입사,,사토라레
0,20102202,세양,,,,
1,20101127,"세온필름,워터멜론픽쳐스","Seon FILM, Watermelon Pictures Co. Ltd.",제작사,,
2,20100668,세운정밀시네마,,수입사,,"라벤다,동경용호투,키스드,룰루"
3,20100928,세움미디어,Seum Media,"제작사,기타",,
4,20100767,세원필림,,제작사,,"우리시대의 사랑,수잔브링크의 아리랑,성야,달빛 사냥꾼"
5,20104116,세이코 필름,"Seiko Films, Inc.","제작사,배급사",,
6,20104274,세일,,,,"야격정,안개속의 풍경,액션 U.S.A,화이터,여죄수 231호"
7,20100879,세종대학교,Sejong University,제작사,박우희,"구구,쥐덫"
8,20103351,세진,,,,
9,20100617,세진영화(주),,"제작사,수입사",한상호,"칠소영웅,탄드라부인,천녀유혼 2-인간도,너는 나의 황홀한 지옥,천라지망,영웅본색 3,예스 마담4-직격증인,죽음과 사랑,에잇 해피니스,시티워,화춘,영웅본색 2,예스 마담3-중화전사,예스 마담2-황가전사,가슴으로 타는 밤,달래내 보슬이,네버투영 투다이,영웅본색"
0,20100010,세진프로덕션(주),,"제작사,배급사,수입사,기타",한정희,
1,20101240,섹션 에잇 ,Section Eight Ltd.,제작사,,
2,20103260,센츄리 히어로 필름 인베스트먼트 컴퍼니,Century Hero Film Investment Company,"제작사,제공",,
3,20103869,센터 내셔널 드 라 시네마토그라피,Centre National de la Cinematographie (CNC),제작사,,"클래스,클린,팡팡 튤립,아스테릭스 ,천사들이 꿈꾸는 세상 ,나의 장미빛 인생 ,구름 저편에 ,마르셀의여름,동정없는 세상 ,시라노"
4,20103607,센터필름,Centar Film (Belgrade),제작사,,아빠는 출장중
5,20100159,센토엔터테인먼트(주),,"제작사,배급사",임용택,미션바라바
6,20103256,센트,Sent Inc,기타,,
7,20102744,센트럴 모션 픽쳐 코포레이션,Central Motion Picture Corporation,제작사,,"소녀소어 ,쿵후 선생,국혼"
8,20103357,센트럴 아츠,Central Arts,제작사,,
9,20102064,센트럴 파트너쉽,Central Partnership,제작사,,
0,20102539,센트로폴리스 엔터테인먼트,Centropolis Entertainment,제작사,,"2012,투모로우,패트리어트-늪속의 여우"
1,20102543,센트로폴리스 필름 프로덕션,Centropolis Film Productions,제작사,,"13층,롤랜드 에머릭의 디스트럭션,고질라 "
2,20101588,센픽쳐스,,,,
3,20101157,셀라비필름,Cellavi Films,제작사,이제희,그 여름의 바다
4,20103827,셀레스티얼 픽쳐스 리미티드,CELESTIAL PICTURES LIMITED,제작사,,
5,20103252,셀룰로이드 드림즈,Celluloid Dreams,제작사,,퍼니 게임
6,20100924,셀룰로이드드림스,Celluloid Dreams,해외세일즈사,,
7,20101242,셀즈닉 인터내셔널 픽쳐스,Selznick International Pictures,제작사,,
8,20101978,셔벳,Sherbet,제작사,,
9,20100747,셜리우드영화사,,제작사,,
0,20103019,셧 도이 덩 감 촉 야우 한 궁 샷,Shut Doi Dung Gam Chai Chok Yau Haan Gung Shut,제작사,,
1,20101267,소게텔,Sogetel,제작사,,
2,20102912,소네트 필름 AB,Sonet Film AB,"제작사,배급사",,
3,20101269,소니 픽쳐스 애니메이션,Sony Pictures Animation,제작사,,"하늘에서 음식이 내린다면,부그와 엘리엇 2,몬스터 하우스"
4,20101270,소니 픽쳐스 엔터테인먼트,Sony Pictures Entertainment,배급사,,"서핑 업,뻔뻔한 딕&제인,크리스마스 건너뛰기,타이거 월샤"
5,20104032,소니 픽쳐스 이미지웍스,Sony Pictures Imageworks (SPI),,,
6,20102637,소니 픽쳐스 클래식,Sony Pictures Classics ,배급사,,
7,20103774,소니 픽쳐스 텔레비젼,Sony Pictures Television ,배급사,,
8,20101590,소돔프로덕션,,제작사,,살결
9,20102158,소마 프로젝트,SOMA PROJECTS,"제작사,배급사",,
0,20103917,소비에트 필름,Soviet Films,제작사,,
1,20101266,소시에더드 제너럴 드 시네,Sociedad General de Cine,제작사,,
2,20101271,소울 심플 프로덕션,Soul Simple Productions,제작사,,
3,20101592,소프트랜드미디어사업단,,기타,,
4,20101593,소프트랜드영상사업단,,제작사,,
5,20101595,소호엔터테인먼트,,제작사,,
6,20100389,소호픽쳐스(주),,제작사,노성복,
7,20101268,솔라 프로덕션,Solar Productions,제작사,,
8,20102529,솔라 필름,Solar Films,,,"정사2,정사 3,레스트리스"
9,20103663,솔라리스 프로덕션,Solaris,,,
0,20103848,솔리토 아트,SOLITO ARTS,제작사,,
1,20100717,송어프로덕션,,제작사,,
2,20103744,쇼 브라더스,Shaw Brothers,제작사,,"마영정,변검 : 킹오브마스크,소림사 3탄 남북소림 ,소림용문방,소림삼십육방,클레오파트라 카지노정복,더 러브,화월춘야,스잔나,속 봉신방,왕우의 혈투,여걸비호,권격"
3,20103207,쇼지쿠 컴퍼니,Shochiku Company Limited,,,"유실물,카페 뤼미에르,연애사진,우나기"
4,20100566,쇼치쿠,"SHOCHIKU CO., LTD","제작사,배급사",키와무 사토,"페이블,하나,망국의 이지스,메트레스 연인"
5,20104109,쇼킹 보틀,"Shocking Bottle, LLC",,,
6,20101253,쇼타임 네트워크,Showtime Networks Inc.,,,"비즈니스플레져,와일드 리벤저 "
7,20101252,쇼타임 오스트레일리아,Showtime Australia,"제작사,배급사,제공",,
8,20103104,쇼타임 필름,Showtown Films Inc,제작사,,
9,20103313,쇼트 오브 이지,Short of Easy,기타,,
0,20103752,숀 필름 프로덕션,Seon Film Productions,제작사,,
1,20104068,수 필름즈,SUH FILMS,기타,,
2,20103887,수라비,Suravi,제작사,,
3,20100930,수잭필름,SOO JACK FILMS,제작사,,
4,20102613,쉐도우캐쳐 엔터테인먼트,ShadowCatcher Entertainment,제작사,,스켈리톤 키
5,20102964,쉐마루 엔터테인먼트,Shemaroo Entertainment PVT LTD,기타,,
6,20101247,쉘던 레오나드 프로덕션,Sheldon Leonard Productions,제작사,,
7,20102129,쉘로우 픽쳐스,Shallow Pictures LLC,제작사,,
8,20102920,슈라 필름,Thura Film,"제작사,제공",,
9,20101249,슈레이스 프로덕션,Shoelace Productions,제작사,,
0,20102256,슈팅 갤러리,Shooting Gallery,"제작사,배급사",,헨드릭스
1,20101297,슈퍼 쿨 만츄,Super Cool ManChu,제작사,,
2,20101298,슈퍼메가,SuperMega,제작사,,
3,20101098,슈픽쳐스,SHUE PICTURES,제작사,,사람을 찾습니다
4,20101265,스니-우쉬 프로덕션,Snee-Oosh Productions,제작사,,
5,20101140,스마일 필름 세일즈,SMILEY FILM SALES,,,
6,20101911,스모킹 건 프로덕션즈,Smoking Gun Productions Pty Ltd.,기타,,
7,20102653,스벤즌 필름,Svendsen Films ApS,제작사,,
8,20102224,스와이프 필름,Swipe Films ,,,
9,20101299,스완포드 필름,Swanford Films,제작사,,
0,20102615,스웨디쉬 엑스타시 필름,Swedish Ecstasy Film,제작사,,
1,20103483,스위트 씽 프로덕션,Sweet Thing Productions,제작사,,
2,20101300,스위트랜드 필름,Sweetland Films,제작사,,브로드웨이를 쏴라 
3,20102860,스위트워터 AB,Sweetwater AB,제작사,,
4,20101234,스카우트 프로덕션,Scout Productions,,,
5,20101598,스카이라이프HD(한국디지털위성방송㈜),,저작권관련사,이몽룡,
6,20101262,스카이락 필름,Skylark Films,제작사,,바람의 노래
7,20101233,스카티쉬 스크린,Scottish Screen,"제작사,제공",,영 아담
8,20101232,스캇 루딘 프로덕션,Scott Rudin Productions,제작사,,"스텝포드 와이프,시빌 액션"
9,20101231,스캇 프리 프로덕션,Scott Free Productions,,,"킬링 링컨 ,크랙"
0,20101230,스콜라스틱 프로덕션,Scholastic Productions,제작사,,
1,20101280,스퀘어 컴퍼니,Square Company,제작사,,
2,20103044,스크람 필름,Schramm Film,,,
3,20101235,스크린 겜즈,Screen Gems Inc.,,,"씽크 라이크 어 맨 투,스나이퍼 2,함정"
4,20100981,스크린라인,,"제작사,기타",,"영웅 ,샤도우 체이서 2,러브 앤 샤도우 ,이연걸의 정무문 ,크리스토퍼 램버트의 야생화,보 데릭의 욕망의 파편 ,라스트 템테이션 ,블라이가의 미로 ,패스트 겟 어웨이 2 ,라이트 아웃 ,사기 방정식 ,폭력교실 2 ,벽혈신검 ,싸이보그 2 ,파시,비 오는 날 수채화2,틱스,찬스,고등교육,지존불패,양들의 반란,사라의 계절,라이어스 에지,스나이퍼,속죄의 날 ,마리카의 좁은 문 ,악의 꽃,투게더,져지 걸,유리벽 속의 두 연인,나이트 무브,눈과 불,팝콘과 스테이크,불새의 춤,사랑,모니터 그리고 비상구,브란스키의 사랑도둑,분노는 오렌지같이 파랗다,막달리나,회춘녀,레벨,블랙커플,로아"
