companyCd,companyNm,companyNmEn,companyPartNames,ceoNm,filmoNames
20100634,(주)누리픽쳐스,NOORI PICTURES,"제작사,배급사,수입사",이용호,"플레인,섀도우 마스터,콜 제인,지퍼스 크리퍼스: 리본,울브스 오브 워,요로나: 끝나지 않은 저주,도그,워헌트,더 렛지,제미나이: 지구 최후의 날,문폴,남호요재3: 천년여우전,베리얼: 라스트 미션,베스퍼,비룡외전,영웅천전,인필트레이션: 세이브 호스티지,히든 크라임,히트맨: 코드네임 버튜소,데인저 파크,제로스 앤 원스,아메리칸 저스티스,데드락: 라스트 리벤지,에이펙스,피어 오브 레인,미스피츠,크라이시스,번 아웃,컴어웨이,구원받은 도둑,컴백트레일,쇼크 웨이브 2,웨이 다운,내 어깨 위 고양이, 밥 2,엑설런트 어드벤쳐 3,언힌지드,인헤리턴스,레지스탕스,맥스 피스트,오리지널 갱스터,피낙 2,헌터스 문,바바리안,위 섬온 더 다크니스,송 오브 러브,킬러맨,미드웨이,쿠엔틴 타란티노 8,이스케이프 플랜 3,폴라로이드,파이브 피트,더스트워커,라이브,피노키오,벨빌 캅 ,그링고,다운 어 다크 홀,벨 칸토,윈체스터,액츠 오브 바이올런스,헬 페스트,후드,화씨 11/9: 트럼프의 시대,이스케이프 플랜 2: 하데스,나를 차버린 스파이,크리미널 스쿼드,고티,무쌍,아이 스틸 씨 유,카라타이: 태양의 전사,빅 2: 황금열쇠 대소동,위 스틸 스틸 더 올드 웨이,라이즈 오브 더 풋솔져 3,건 샤이,로건 럭키,아이, 토냐,패딩턴 2,괜찮아요, 미스터 브래드,기문둔갑,블랙 버터플라이,오퍼레이션 레드 씨,작적: 사라진 왕조의 비밀,하이 스트렁,로스트 인 더 퍼시픽,소드 마스터: 절대강호의 죽음,내 어깨 위 고양이, 밥,킥복서 리턴즈,플로렌스,빅,나의 그리스식 웨딩 2,더 프로미스,맥스 스틸,솔트 앤 파이어,스트라튼,폴른: 추락천사,홀로그램 포 더 킹,훠궈전쟁,에이지 오브 킬,탐정 당인: 차이나타운 살인사건,구층요탑: 전설의 부활,비전스,미스터 라잇,오만과 편견 그리고 좀비,헤이트풀8,마담 보바리,헝거게임: 더 파이널,더 셰프,아메리칸 울트라,퇴마전: 마령검의 비밀,다크 플레이스,차일드 44,라이즈 오브 더 풋솔져 2,매기,모멘텀,바티칸 사제들,블러드 리벤지,심용결: 잃어버린 전설,킬러 인 하이스쿨,두 여자의 남자,카이트,세레나,타이거 마운틴,뱀파이어 아카데미,나이트 크롤러,룰라바이,아메리칸 셰프,패딩턴,헝거게임: 모킹제이,내가 잠들기 전에,토카레브,백발마녀전: 명월천국,1월의 두 얼굴,아웃 오브 더 퍼니스,쿠바 퓨리,레전더리: 툼 오브 더 드래곤,더 러버스,헌트,데빌스 노트,레일웨이 맨,레드카펫,파라노이아,터키,에너미,플러쉬,미피의 동물원 보물찾기,논스톱,아메리칸 허슬,돈 존,헝거게임: 캣칭 파이어,러시 : 더 라이벌,잡스,스프링 브레이커스,사이드 이펙트,호스트,리틀 빗 오브 헤븐,유로파 리포트,프리랜서스,판타스틱 피어,영주의 애인,플라이 미 투 더 문,원트 백 다운,사일런트 힐: 레버레이션,마스터 ,스카이포스 3D,실버라이닝 플레이북,이웃사람,매직 마이크,더 레이븐,백설공주,헝거게임: 판엠의 불꽃,용문비갑,고스트 라이더 : 복수의 화신,내 아내의 행복한 장례식,더 위 앤 더 아이,더 팩토리,로스트,불릿 투 더 헤드,세이프,포제션 : 악령의 상자,해피니스 네버 컴즈 얼론...총 238편"
20142828,(주)시너지미디어,Synergy Media Inc.,"제작사,배급사",강유신,"극장판 타오르지마 버스터-블랙어썰트의 귀환,극장판 뽀잉: 슈퍼 변신의 비밀"
20141404,크리스피,XrisP,제작사,손대균,
20158308,작가주의,Auteurism,제작사,이장우,고라니
20136898,(주)영화사꽃,Film Blossom,제작사,최윤진,"오피스,소녀"
20130233,(주)라이브모션픽쳐스,"LIVE MOTION PICTURES, INC.","제작사,프로덕션 서비스",박세진,
20112175,(주)소나무픽쳐스,Sonamu Pictures,"제작사,배급사,수입사",조병연,"세 여자,젊은 모녀,이블데드 2020,장모님들의 사랑 - 무삭제,정사: 미친 사랑,장모님들의 사랑,부부교환 하던 날 - 무삭제,참한 누나 - 무삭제,레닌그라드 대공습,개인교습,부부교환 하던 날,참한 누나,무협: 절대비기의 비밀,성기사단: 어둠의 마법사,동생의 젊은 아내-감독판,시아버지와 젊은 며느리들,개인교습: 사촌여동생,젊은 장모: 여친의 엄마,불륜: 친구의 아내들,공포의 묘지: 망자의 저주,정사: 딸의 친구들,동생의 젊은 아내,사탄의 인형: 상속 받은 저주,젊은 형수와 처제,새엄마 2019 무삭제,소림사: 무림퇴마전,착한 장모와 젊은 사위,어린 친구 엄마,착한처제 2019 무삭제,새엄마 2019,시크릿 웨폰,어린 여동생-감독판,착한처제 2019,불륜: 아내 친구 - 감독판,애인 교환의 날,착한 며느리와 시아버지,착한 제수씨 - 감독판,젊은 과부,동생의 여자들 - 감독판,착한 엄마 친구들,불륜: 아내 친구,새엄마들 2019 - 무삭제,나쁜 처제들,나의 젊은 형수님 - 감독판,스와핑: 교수와 제자들 - 감독판,불륜: 내 친구의 아내,위기의 엄마들,젊은 장모님들 - 감독판,새엄마들 2019,내 아내의 친구들,착한 제수씨,남편 교환의 날 - 감독판,어린 형수와 여동생,착한 새누나,나의 어린 처제,어린 여동생,동생의 여자들,예쁜 며느리,젊은 장모님들,남편 교환의 날,스와핑: 교수와 제자들,나의 젊은 형수님,어린 사촌 여동생들,23,구마적,봉천 호랑이 이상대,블랙메일,신마적: 독불장군 엄동욱,쌍칼,쎈놈,젊은 모녀 무삭제,천승: 극강의 싸움꾼 ,해커: 조작된 세계,태양 대폭발: 지구 최후의 날,마티나: 위험한 정사,스콜피온: 대테러 진압 작전,무림3대고수전,포르노 스캔들,더 헌티드: 저주받은 집,소림퇴마: 악마사냥꾼,정사: 금지된 사랑,트레져 헌터: 비밀의 책,소림쿵푸: 마지막 대결,삼총사: 마지막 미션,스윙어:막장불륜멜로,정사: 두 여자,알카트라즈: 죽음의 수용소,어벤져스 오브 저스티스,콘택트: 지구 최후의 날,우주전쟁 2019,스크림: 허수아비의 저주,파라노말 액티비티 2019,투모로우 2019: 지구 대 빙하기,컨저링 맨션,48시간: 지구 최후의 날,최후의 전투: 중동 전쟁,컨저링 하우스,쿵푸 파이터,블랙 스완: 흑화,파라노말 액티비티: 드림하우스,메가로돈: 거대 상어의 습격,허리케인,대지진: 엔드 오브 더 월드,에일리언: 지구 침공의 날,메이데이,미이라: 악령의 부활,유에프오: 지구 침공,탱크: 무적의 T34,어린 제부 2019 (감독판),어린 형수님들 (감독판),처제와 형수들 (감독판),내 착한 새엄마 (감독판),매력적인 장모님들 (감독판),어린 제부 2019,트라이아스기 월드: 잃어버린 세계,아내의 엄마들(감독판),아스트로: 우주전쟁,어린 새엄마들 (감독판),어린 장모들 (감독판),어린 형수님들,처제와 형수들,매력적인 장모님들,내 착한 새엄마,장모님들 (감독판),젊은 형수님들 (감독판),어린 새엄마들,젊은 처제들 (감독판),내 사촌 여동생들 (감독판),두 엄마 2018 (감독판),아내의 엄마들,어린 장모들,내 친구엄마들 2018 (감독판),예쁜 처제들 2018 (감독판),장모님의 개인교습 (감독판),착한 처제들 2018 (감독판)"
20174461,영화사 서울집,,제작사,,꿈의 제인
19990083,(주)갑종무비필름,,"제작사,배급사,수입사",박갑종,"파도 여인 그리고 탱고 무삭제판,파도 여인 그리고 탱고,탱고,은어 무삭제판,은어"
20174426,(주)재담미디어,,"제작사,배급사,수입사",황남용,
20174425,(주)픽토스튜디오,,제작사,전유혁,
20174442,(주)씨지픽셀스튜디오,,제작사,박동주,
20174423,산필름,sAn film,제작사,최창환,
20174421,(주)콘텐츠지음,,제작사,한석원,
20174402,(주)브리즈엔터테인먼트,,제작사,이재혁,
20174401,(주)바로가기픽쳐스,,제작사,이동윤,
20174381,(주)구성컴퍼니,,"제작사,배급사",고혜진,
20174361,사단법인 한국영화인총연합회 대구경북지회,,,,쇠파리
2016901,(주)케이에이글로벌픽쳐스,KA GLOBAL PICTURES,"제작사,배급사,수입사",Yi John U,
20143338,(주)드림팩트엔터테인먼트,Dreamfact entertainment,배급사,김학중,"불멸의 여자,피터 본 칸트,이태석,머슴바울,사잇소리,보통의 용기,그대라는기억 연숙씨,액션동자,엄마와 나,울지마 엄마,인드림,영화감독 노동주,디셉션,데쓰 캘린더,3.5교시,브릭스턴 테일,아이돌레시피,효자,메모리: 조작살인,이상존재,보는 것을 사랑한다,사제로부터 온 편지,나쁜 엄마,더 도터,허셀프,매미소리,소리에 놀라지 않는 사자처럼,스쿨 오브 락(樂),보더라인,라이브 하드,간이역,귀여운 남자,마지막 휴가,용루각: 비정도시,태백권,전설의 파이터,꼴통 2인조, 범죄해결 특수반,깡치 2,맞짱의 신: 시라소니,운봉,필로포비아,더 레치드: 악령의 저주,노가리,비바리움,혼 : 공포의 시작,목격자-눈이 없는 아이,울지마 톤즈 2 : 슈크란 바바,21 브릿지: 테러 셧다운 ,디아스포라의 노래 : 아리랑 로드 ,접전: 갑을 전쟁,애월,건달티처,아픈 만큼 사랑한다,그 집,원펀치,일진 시즌 2: 도깨비,중독,일진 2,일진 3,핀란드 메탈밴드 ,룩 어웨이,아이아이 가사: 다시 만난 그날,안녕, 나의 소녀 시절이여,리틀 이태리,소녀의 세계,딥,5.18 힌츠페터 스토리,삼손,아버지를 찾아서,라이딩 업힐,삼촌,더 캡틴,빠삐용,환생령,혈랑: 붉은전사,펠리니를 찾아서,신 전래동화,타클라마칸,일진,퍼즐,굿타임,푸른노을,고향이 어디세요,케이지 다이브,콜로설,나이트 테러,폐쇄병동,더 테러리스트,우행록: 어리석은 자의 기록,선종 무문관,28세 미성년,그루지: 죽은 자의 저주,리:본,무간지옥,더 월,도시괴담,흑마술사,더 하우스: 악령의 집,퍼스트 스텝,프리 스테이트,레더페이스,스타박'스 다방,엘리스 헤지나,실종2,미스 푸줏간,시칠리아 햇빛아래,아메리칸 패스토럴,원스텝,도성풍운 3,깡치,프레셔스 카고: 프로 범죄단,익스포즈,셀,탠저린,에드워드,아빠는 나의 여신,도성풍운 2,최후의 Z,스파이 서바이버 무삭제판,스퀴즈,티에나: 10,000년 후,애더럴 다이어리,제독 : 미힐 드 로이테르,나도 때론 포르노그라피의 주인공이고 싶다 : 감독판,두 개의 연애,멜리스,짓2: 붉은 낙타 무삭제판,스파이 서바이버,미션: 톱스타를 훔쳐라,그리울 련,짓2: 붉은 낙타,코인라커,히든 아이덴티티,다이노소어 아일랜드,카페, 한 사람을 기다리다,선생님의 일기,레프트 비하인드 : 휴거의 시작,따라지: 비열한 거리 무삭제판,스피드,루팡 3세 무삭제판,십이야: 깊고 붉은 열두 개의 밤 Chapter1,어우동: 주인 없는 꽃 무삭제판,따라지 : 비열한 거리,어우동: 주인 없는 꽃,브링 홈: 아버지의 땅,쿠크하트 : 시계심장을 가진 소년,막걸스,쿠크하트: 시계심장을 가진 소년의 사랑,스페셜 포스 : 화이트 마운틴,그레이브 인카운터 2,그 시절, 우리가 좋아했던 소녀,미드나잇 인 파리,팅커 테일러 솔저 스파이,굿바이,미운 오리 새끼의 모험,사랑해, 파리,오페라의 유령,피아니스트,아이언 자이언트,히트,비포 선라이즈,세븐,매디슨 카운티의 다리,패왕별희 디 오리지널,델마와 루이스 ,터미네이터2 3D,우묵배미의 사랑,죽은 시인의 사회,타이페이 스토리,깊은 밤 갑자기,지옥의 묵시록,하이큐!! 땅 VS 하늘"
20154408,THE 픽쳐스,THE PICTURES,"제작사,배급사,상영업",김학중,"이태석,데쓰 캘린더,이번엔 잘 되겠지,그리고 방행자,보더라인,고스트 오브 워,소녀의 세계,원정여행,힐링캠프 : 한 세상,속사정,휴게소,썸 - 은밀한 이야기,콜리션,야한목소리-쏠리네 무삭제,골드,임페리엄,맨체스터 바이 더 씨,불청객 - 반가운 손님,몽키킹2: 서유기 여정의 시작,위선자들: 감독판,우리들의 일기,광야의 40일,테이큰 비긴즈,아메리칸 초밥왕,호두까기 인형: 장난감 왕국 대모험,모즈,까시,랑데부,뉴 스텝업: 어반댄스,매릴랜드,포르노그래퍼,나의 딸,무국적소녀,태양 아래(해설판),저스트 짐,그빨로,밀그램 프로젝트,태양 아래,일만명의 성자들,무스탕: 랄리의 여름,위선자들,화장실의 피에타,슬로우 웨스트,저스트 렛 고,보이콰이어,드래곤 네스트: 평화 기사단 VS 블랙 드래곤,이중섭의 아내,미스터 추: 기발한 미국 유학기,연인들,하루,그 사람 그 사랑 그 세상,24일,소년 이야기,감독 미카엘 하네케,스타드 업,앱,패신저스,피아노의 숲,시간을 달리는 소녀,비포 선셋,루터,쇼생크 탈출"
20172501,이웃집개구리 미디어콘텐츠 그룹,Frog Next Door Media Contents Group,제작사,장유정,
20174301,(유)파인컴퍼니,,제작사,이동환,
20111091,타임박스엔터테인먼트(주),,제작사,백인권,미안해 사랑해 고마워
20156809,(주)로이테미디어,,"제작사,수입사",고영현,"여동생 커플 훔쳐보기,고시원"
20174281,블라드픽처스,,제작사,임종군,
20172921,초원필름,Chowon Film ,제작사,김의곤,두 번째 겨울
20174261,주식회사 유네코,,제작사,최동구,
20061862,(주)에이치앤디엔터테인먼트,HND Entertainment,제작사,장준석,"소은이의 무릎,노인들의 계획"
20169848,(주)베이스캠프코퍼레이션,Basecamp Corporation,"제작사,배급사",이제현,
20100040,유아이피-씨아이씨영화및비디오배급(유),UIP Korea,배급사,이홍근,"8 마일,빌리 엘리어트,그린치,너티 프로페서 2,조블랙의 사랑,로닌 ,라이언 일병 구하기,스피시즈 2,머큐리 ,아이언 마스크 ,레드코너 ,007 제18편 : 네버 다이,자칼 ,키스 더 걸 ,이벤트호라이즌 ,브레이크다운,쥬라기 공원 2 - 잃어버린 세계 ,세인트 ,단테스피크 ,너티 프로페서,데이라잇,고스트 앤 다크니스 ,플레드 ,L.A 2013,드래곤 하트 ,트위스터 ,미션 임파서블 ,프라이멀 피어 ,버드케이지 ,스트레인지 데이즈 ,12 몽키즈,카지노 ,겟 쇼티 ,서든 데쓰 ,꼬마 돼지 베이브 ,대통령의 연인,007 골든 아이 ,제이드 ,스피시즈 ,워터 월드 ,아폴로 13 ,콩고 ,이연걸의 탈출,넥서스 트랙 ,꼬마 유령 캐스퍼 ,롭 로이 ,노스바스의 추억 ,작은 전쟁 ,분노의 폭발,고인돌 가족 프린스톤 ,아빠와 한판승 ,하드 타겟,아버지의 이름으로 ,쉰들러 리스트,킬러 나이트,백야의 연인,카인의 두 얼굴,로렌조 오일,여인의 향기,웨인즈 월드,사랑은 은반위에,결혼만들기,환생,자유시대,미드나잇 스팅,헨리 밀러의 북회귀선 ,델마와 루이스 ,프랭키와 쟈니,베토벤,케이프 피어,헨리의 이야기,할리와 말보로맨,사랑의 기쁨,총알탄 사나이2,죽음전의 키스,분노의 역류,코 끝에 걸린 사나이,솔로몬의 딸,하바나,하얀궁전,대부3,유치원에 간 사나이,다크맨,록키 5,사랑과 영혼,전선위의 참새,불가사리,폭풍의 질주,빽 투 더 퓨쳐 3,사랑의 파도,로드 하우스,7월 4일생,흑우: 블랙레인,빽 투 더 퓨쳐 2,007 살인면허,8번가의 기적,인디아나 존스 : 최후의 성전,미드나이트런,윌로우,총알탄 사나이,공룡시대,트윈스,피고인,나의 성공의 비밀,언터처블,문스트럭,비버리힐스 캅 2,레인맨,007 제15탄 - 리빙 데이라이트,위험한 정사,악령의 상자,스쿨 타이"
20123255,(주)레인보우팩토리,Rainbow Factory,"제작사,배급사,수입사",김승환,"메이드 인 루프탑,톰 오브 핀란드,120 BPM,하트스톤,로렐,마이 페어 웨딩,호수의 이방인,로빈슨 주교의 두 가지 사랑,라잇 온 미,두 번의 결혼식과 한 번의 장례식,걱정말아요,원나잇 온리"
20100027,영화사 아람(주),Aram Pictures Inc.,제작사,황필선,"무지개 여신,중독노래방,창수,걸프렌즈,...ing,데어데블,어느날 그녀에게 생긴일,언페이스풀,돈 세이 워드,캔디 케인,소름,굿바이 러버,블레어 윗치"
